year,exporter,report_by_exporter,exp,imp,final,onlyfinal,exportreporter,export_value,inatlas
1987,"MDG",0,0,579,569,569,0,3.73e+08,1
1987,"MDV",0,0,121,116,116,0,3.89e+07,0
1987,"MEX",1,7285,7627,10421,3217,2.043e+10,2.56e+10,1
1987,"MHL",0,0,0,0,0,0,0,0
1987,"MKD",0,0,0,0,0,0,0,1
1987,"MLI",1,151,284,397,247,1.245e+08,1.84e+08,1
1987,"MLT",1,2294,1622,2969,717,5.595e+08,6.88e+08,0
1987,"MMR",0,0,625,621,621,0,3.79e+08,0
1987,"MNE",0,0,0,0,0,0,0,0
1987,"MNG",0,0,213,208,208,0,5.04e+07,1
1987,"MNP",0,0,0,0,0,0,0,0
1987,"MOZ",0,0,441,433,433,0,2.20e+08,1
1987,"MRT",0,0,202,196,196,0,3.96e+08,1
1987,"MSR",0,0,90,89,89,0,6578527,0
1987,"MTQ",1,662,401,809,158,1.934e+08,2.22e+08,0
1987,"MUS",1,80,1148,1141,1061,7.136e+08,8.48e+08,1
1987,"MWI",1,496,322,688,192,2.637e+08,3.42e+08,1
1987,"MYS",1,8092,7492,10431,2389,1.723e+10,2.00e+10,1
1987,"MYT",0,0,0,0,0,0,0,0
1987,"NAM",0,0,0,0,0,0,0,1
1987,"NCL",0,0,240,233,233,0,1.86e+08,0
1987,"NER",0,0,318,313,313,0,4.15e+08,0
1987,"NFK",0,0,16,16,16,0,344873,0
1987,"NGA",1,847,1160,1748,911,7.374e+09,9.82e+09,1
1987,"NIC",0,0,463,450,450,0,1.98e+08,1
1987,"NIU",0,0,25,24,24,0,456990,0
1987,"NLD",1,36751,29945,44508,7904,8.082e+10,8.90e+10,1
1987,"NOR",1,13069,11628,16522,3583,2.022e+10,2.19e+10,1
1987,"NPL",1,229,619,685,462,1.331e+08,1.80e+08,0
1987,"NRU",0,0,49,46,46,0,6.41e+07,0
1987,"NZL",1,9054,6898,11182,2199,6.769e+09,6.99e+09,1
1987,"OMN",1,1237,656,1641,417,3.241e+09,3.20e+09,1
1987,"PAK",1,4039,3529,5727,1722,3.886e+09,3.97e+09,1
1987,"PAN",1,408,3373,3502,3097,3.158e+08,1.80e+09,0
1987,"PCN",0,0,18,18,18,0,593770,0
1987,"PER",1,2226,2498,3176,975,2.043e+09,2.61e+09,1
1987,"PHL",1,3911,5504,6540,2663,5.532e+09,6.77e+09,1
1987,"PLW",0,0,0,0,0,0,0,0
1987,"PNG",1,517,594,862,359,1.188e+09,1.23e+09,1
1987,"POL",1,2202,7752,8403,6212,3.894e+09,6.67e+09,1
1987,"PRT",1,10098,8614,12729,2705,9.028e+09,9.36e+09,1
1987,"PRY",1,280,610,721,441,3.502e+08,7.06e+08,1
1987,"PSE",0,0,0,0,0,0,0,0
1987,"PYF",0,0,126,120,120,0,2.72e+07,0
1987,"QAT",0,0,540,528,528,0,1.89e+09,1
1987,"REU",1,608,220,704,106,1.482e+08,1.62e+08,0
1987,"ROU",0,0,4660,4621,4621,0,5.33e+09,1
1987,"RUS",0,0,0,0,0,0,0,1
1987,"RWA",0,0,169,166,166,0,1.36e+08,0
1987,"SAU",0,0,3561,3500,3500,0,2.59e+10,1
1987,"SDN",0,0,505,498,498,0,4.97e+08,0
1987,"SEN",1,1496,663,1829,346,4.641e+08,6.03e+08,1
1987,"SGP",1,19536,13700,22622,3243,2.740e+10,2.56e+10,0
1987,"SGS",0,0,0,0,0,0,0,0
1987,"SHN",0,0,54,53,53,0,4834630,0
1987,"SLB",1,44,208,229,185,23443287,7.27e+07,0
1987,"SLE",0,0,222,214,214,0,1.54e+08,0
1987,"SLV",1,795,957,1246,456,6.059e+08,6.97e+08,1
1987,"SMR",0,0,0,0,0,0,0,0
1987,"SOM",0,0,223,215,215,0,1.15e+08,0
1987,"SPM",0,0,116,108,108,0,2.87e+07,0
1987,"SRB",0,0,0,0,0,0,0,1
1987,"STP",0,0,37,35,35,0,4390000,0
1987,"SUR",0,0,312,308,308,0,3.59e+08,0
1987,"SVK",0,0,0,0,0,0,0,1
1987,"SVN",0,0,0,0,0,0,0,1
1987,"SWE",1,24573,21517,30708,6312,4.367e+10,4.34e+10,1
1987,"SWZ",0,0,0,0,0,0,0,0
1987,"SYC",1,94,201,257,165,8262619,7.02e+07,0
1987,"SYR",1,736,717,1215,481,9.829e+08,1.10e+09,1
1987,"TCA",0,0,33,32,32,0,4874262,0
1987,"TCD",0,0,96,95,95,0,5.17e+07,0
1987,"TGO",1,572,352,814,248,2.194e+08,2.52e+08,0
1987,"THA",1,10347,9346,13350,3084,1.141e+10,1.18e+10,1
1987,"TJK",0,0,0,0,0,0,0,1
1987,"TKL",0,0,8,8,8,0,92690,0
1987,"TKM",0,0,0,0,0,0,0,1
1987,"TLS",0,0,57,57,57,0,1.43e+07,0
1987,"TON",1,145,77,198,54,5880141,8153268,0
1987,"TTO",1,2009,1388,2427,420,1.427e+09,1.48e+09,1
1987,"TUN",1,2005,2028,2923,955,2.078e+09,2.51e+09,1
1987,"TUR",1,7495,6058,9592,2157,9.953e+09,9.95e+09,1
1987,"TUV",0,0,20,20,20,0,327031,0
1987,"TZA",1,120,714,746,626,1.775e+08,3.53e+08,1
1987,"UGA",0,0,193,188,188,0,3.20e+08,1
1987,"UKR",0,0,0,0,0,0,0,1
1987,"UMI",0,0,0,0,0,0,0,0
1987,"URY",1,1571,1885,2258,698,1.115e+09,1.43e+09,1
1987,"USA",1,46948,43685,58710,11952,2.303e+11,2.48e+11,1
1987,"UZB",0,0,0,0,0,0,0,1
1987,"VAT",0,0,0,0,0,0,0,0
1987,"VCT",0,0,232,232,232,0,5.32e+07,0
1987,"VEN",1,1866,2513,3234,1375,2.849e+09,9.29e+09,1
1987,"VNM",0,0,595,587,587,0,3.50e+08,1
1987,"VUT",0,0,73,71,71,0,1.41e+07,0
1987,"WLF",0,0,10,10,10,0,100361,0
1987,"WSM",0,0,131,130,130,0,1.37e+07,0
1987,"YEM",0,0,276,267,267,0,6.26e+07,1
1987,"YUG",1,14948,8255,17007,2160,8.403e+09,1.08e+10,0
1987,"ZAF",0,0,7010,6943,6943,0,1.09e+10,1
1987,"ZMB",0,0,426,421,421,0,8.89e+08,1
1987,"ZWE",0,0,1318,1297,1297,0,1.09e+09,1
1988,"ABW",1,157,271,376,219,12852636,2.53e+07,0
1988,"AFG",0,0,442,430,430,0,1.38e+08,0
1988,"AGO",0,0,197,192,192,0,2.53e+09,1
1988,"AIA",0,0,57,54,54,0,1158747,0
1988,"ALB",0,0,489,480,480,0,1.71e+08,1
1988,"AND",0,0,393,384,384,0,3.45e+07,0
1988,"ANT",1,403,1396,1595,1193,1.019e+09,1.19e+09,0
1988,"ARE",0,0,3412,3369,3369,0,1.05e+10,1
1988,"ARG",1,7544,7106,9701,2222,8.135e+09,9.48e+09,1
1988,"ARM",0,0,0,0,0,0,0,0
1988,"ASM",0,0,0,0,0,0,0,0
1988,"ATA",0,0,0,0,0,0,0,0
1988,"ATG",0,0,346,345,345,0,3.44e+07,0
1988,"AUS",1,16102,14402,20404,4429,2.711e+10,3.16e+10,1
1988,"AUT",1,22570,17483,26229,3794,2.871e+10,2.86e+10,1
1988,"AZE",0,0,0,0,0,0,0,1
1988,"BDI",0,0,176,166,166,0,1.64e+08,0
1988,"BEL",1,34163,25196,39722,5730,8.552e+10,8.77e+10,1
1988,"BEN",0,0,299,287,287,0,6.53e+07,0
1988,"BES",0,0,0,0,0,0,0,0
1988,"BFA",0,0,257,251,251,0,1.02e+08,0
1988,"BGD",1,1002,1248,1696,696,1.266e+09,1.40e+09,1
1988,"BGR",0,0,3647,3593,3593,0,1.27e+09,1
1988,"BHR",1,1678,964,2320,653,5.560e+08,1.30e+09,0
1988,"BHS",1,810,440,1111,303,2.143e+09,1.86e+09,0
1988,"BIH",0,0,0,0,0,0,0,1
1988,"BLR",0,0,0,0,0,0,0,1
1988,"BLZ",1,150,274,326,177,95077733,1.28e+08,0
1988,"BMU",1,9,295,290,281,5427969,6.35e+08,0
1988,"BOL",1,362,532,708,347,5.960e+08,9.57e+08,1
1988,"BRA",1,16668,15722,21872,5312,3.262e+10,3.72e+10,1
1988,"BRB",1,1665,936,2008,351,1.412e+08,1.60e+08,0
1988,"BRN",1,664,480,957,307,1.658e+09,1.94e+09,0
1988,"BTN",0,0,74,73,73,0,3210681,0
1988,"BVT",0,0,0,0,0,0,0,0
1988,"BWA",0,0,0,0,0,0,0,1
1988,"CAF",0,0,198,187,187,0,9.88e+07,0
1988,"CAN",1,23168,19417,28801,5832,1.113e+11,1.13e+11,1
1988,"CCK",0,0,63,59,59,0,1432726,0
1988,"CHE",1,31473,24441,36429,5156,4.921e+10,5.37e+10,1
1988,"CHL",1,3431,3769,5065,1653,6.596e+09,7.54e+09,1
1988,"CHN",1,20380,18743,27197,6874,4.314e+10,5.27e+10,1
1988,"CIV",0,0,1230,1205,1205,0,2.25e+09,1
1988,"CMR",0,0,687,666,666,0,1.56e+09,1
1988,"COD",0,0,2524,2451,2451,0,2.44e+09,0
1988,"COG",0,0,283,276,276,0,9.09e+08,1
1988,"COK",0,0,145,141,141,0,2.44e+07,0
1988,"COL",1,2978,3499,4390,1442,4.771e+09,5.20e+09,1
1988,"COM",0,0,119,115,115,0,2.61e+07,0
1988,"CPV",0,0,110,103,103,0,3941416,0
1988,"CRI",1,2003,2259,2939,950,1.106e+09,1.57e+09,1
1988,"CUB",0,0,886,854,854,0,1.01e+09,1
1988,"CUW",0,0,0,0,0,0,0,0
1988,"CXR",0,0,20,19,19,0,6251053,0
1988,"CYM",0,0,180,173,173,0,6.77e+07,0
1988,"CYP",1,3442,2440,4574,1164,6.203e+08,8.92e+08,0
1988,"CZE",0,0,0,0,0,0,0,1
1988,"DEU",1,60234,39832,65597,5561,3.114e+11,2.96e+11,1
1988,"DJI",1,246,245,444,202,22048842,3.78e+07,0
1988,"DMA",1,295,403,582,287,55429364,9.07e+07,0
1988,"DNK",1,24378,20580,28908,4744,2.584e+10,2.57e+10,1
1988,"DOM",1,1096,961,1651,563,1.280e+09,1.83e+09,1
1988,"DZA",1,534,864,1115,585,8.015e+09,8.56e+09,1
1988,"ECU",1,799,1416,1726,935,1.789e+09,2.44e+09,1
1988,"EGY",1,2058,2637,3747,1703,1.720e+09,3.46e+09,1
1988,"ERI",0,0,0,0,0,0,0,0
1988,"ESH",0,0,8,8,8,0,259848,0
1988,"ESP",1,28499,21987,32916,4546,3.926e+10,3.89e+10,1
1988,"EST",0,0,0,0,0,0,0,1
1988,"ETH",1,277,504,668,394,3.794e+08,4.12e+08,1
1988,"FIN",1,13127,12061,16419,3404,1.782e+10,1.94e+10,1
1988,"FJI",1,1814,832,2135,334,3.309e+08,3.30e+08,0
1988,"FLK",0,0,143,141,141,0,3.14e+07,0
1988,"FRA",1,56219,35197,61305,5293,1.550e+11,1.58e+11,1
1988,"FRO",1,134,497,526,392,3.436e+08,3.92e+08,0
1988,"FSM",0,0,0,0,0,0,0,0
1988,"GAB",0,0,435,423,423,0,1.20e+09,1
1988,"GBR",1,58106,39317,64434,6526,1.336e+11,1.31e+11,1
1988,"GEO",0,0,0,0,0,0,0,1
1988,"GHA",0,0,712,687,687,0,8.96e+08,1
1988,"GIB",0,0,509,496,496,0,2.96e+07,0
1988,"GIN",0,0,281,274,274,0,5.07e+08,1
1988,"GLP",1,673,560,954,295,1.540e+08,1.72e+08,0
1988,"GMB",0,0,171,167,167,0,9.60e+07,0
1988,"GNB",0,0,64,64,64,0,1.32e+07,0
1988,"GNQ",0,0,72,71,71,0,4.59e+07,0
1988,"GRC",1,7906,7363,10754,2923,5.244e+09,7.54e+09,1
1988,"GRD",1,315,224,440,125,32209583,4.06e+07,0
1988,"GRL",1,167,356,385,228,3.850e+08,5.71e+08,0
1988,"GTM",1,1985,2229,2810,875,1.235e+09,1.37e+09,1
1988,"GUF",1,307,274,461,161,47645628,5.84e+07,0
1988,"GUM",0,0,0,0,0,0,0,0
1988,"GUY",0,0,467,461,461,0,2.39e+08,0
1988,"HKG",1,25518,19264,30470,5134,6.053e+10,4.86e+10,0
1988,"HMD",0,0,0,0,0,0,0,0
1988,"HND",1,663,989,1255,605,5.631e+08,9.65e+08,1
1988,"HRV",0,0,0,0,0,0,0,1
1988,"HTI",1,229,576,680,451,1.800e+08,4.18e+08,0
1988,"HUN",1,63,7801,7785,7723,1.131e+08,5.06e+09,1
1988,"IDN",1,4734,5805,7651,2936,1.862e+10,2.05e+10,1
1988,"IND",1,14059,11537,18765,4828,1.055e+10,1.29e+10,1
1988,"IRL",1,10117,9920,13352,3313,1.798e+10,1.78e+10,1
1988,"IRN",0,0,1435,1403,1403,0,7.01e+09,1
1988,"IRQ",0,0,833,816,816,0,9.30e+09,0
1988,"ISL",1,995,1939,2206,1228,1.434e+09,1.44e+09,0
1988,"ISR",1,7498,7677,10184,2766,8.748e+09,9.45e+09,1
1988,"ITA",1,48337,32316,53449,5319,1.241e+11,1.20e+11,1
1988,"JAM",1,1562,1458,2180,623,7.973e+08,8.41e+08,1
1988,"JOR",1,2019,1158,2763,755,1.010e+09,1.33e+09,1
1988,"JPN",1,38274,31176,45604,7454,2.469e+11,2.52e+11,1
1988,"KAZ",0,0,0,0,0,0,0,1
1988,"KEN",1,2600,1631,3508,916,1.010e+09,1.17e+09,1
1988,"KGZ",0,0,0,0,0,0,0,1
1988,"KHM",0,0,128,125,125,0,6597632,1
1988,"KIR",1,21,92,106,85,3933642,1.54e+07,0
1988,"KNA",1,304,113,374,70,25409644,3.75e+07,0
1988,"KOR",1,18913,17184,23966,5149,5.797e+10,5.85e+10,1
1988,"KWT",1,1084,1406,2256,1176,6.753e+08,6.85e+09,1
1988,"LAO",0,0,182,181,181,0,5.00e+07,1
1988,"LBN",0,0,2246,2197,2197,0,5.08e+08,1
1988,"LBR",0,0,412,395,395,0,1.48e+09,0
1988,"LBY",1,97,430,463,366,6.560e+09,7.24e+09,1
1988,"LCA",1,633,319,749,116,1.189e+08,1.63e+08,0
1988,"LKA",1,2782,2485,3723,970,1.407e+09,1.63e+09,1
1988,"LSO",0,0,0,0,0,0,0,0
1988,"LTU",0,0,0,0,0,0,0,1
1988,"LUX",0,0,0,0,0,0,0,0
1988,"LVA",0,0,0,0,0,0,0,1
1988,"MAC",1,1882,1992,2637,769,1.500e+09,1.73e+09,0
1988,"MAF",0,0,0,0,0,0,0,0
1988,"MAR",1,2676,2813,3988,1333,3.554e+09,4.24e+09,1
1988,"MDA",0,0,0,0,0,0,0,1
1988,"MDG",0,0,601,589,589,0,3.33e+08,1
1988,"MDV",0,0,145,144,144,0,6.32e+07,0
1988,"MEX",1,8396,8527,11566,3260,2.026e+10,2.64e+10,1
1988,"MHL",0,0,0,0,0,0,0,0
1988,"MKD",0,0,0,0,0,0,0,1
1988,"MLI",0,0,342,334,334,0,1.10e+08,1
1988,"MLT",1,2472,1793,3233,799,6.783e+08,8.67e+08,0
1988,"MMR",0,0,611,604,604,0,4.04e+08,0
1988,"MNE",0,0,0,0,0,0,0,0
1988,"MNG",0,0,221,217,217,0,5.45e+07,1
1988,"MNP",0,0,0,0,0,0,0,0
1988,"MOZ",0,0,483,474,474,0,3.10e+08,1
1988,"MRT",0,0,180,175,175,0,4.14e+08,1
1988,"MSR",0,0,97,97,97,0,3309241,0
1988,"MTQ",1,731,437,870,157,1.660e+08,2.19e+08,0
1988,"MUS",1,79,1287,1272,1193,7.873e+08,9.93e+08,1
1988,"MWI",1,553,347,775,224,2.675e+08,3.11e+08,1
1988,"MYS",1,9189,8454,11759,2654,2.033e+10,2.43e+10,1
1988,"MYT",0,0,0,0,0,0,0,0
1988,"NAM",0,0,0,0,0,0,0,1
1988,"NCL",0,0,259,253,253,0,4.84e+08,0
1988,"NER",0,0,395,388,388,0,3.57e+08,0
1988,"NFK",0,0,26,26,26,0,6121466,0
1988,"NGA",0,0,1056,1029,1029,0,7.52e+09,1
1988,"NIC",1,376,638,777,407,2.187e+08,2.73e+08,1
1988,"NIU",0,0,21,20,20,0,793947,0
1988,"NLD",1,40471,30332,46814,6553,9.421e+10,9.94e+10,1
1988,"NOR",1,13391,11653,16698,3450,2.076e+10,2.19e+10,1
1988,"NPL",1,212,662,725,517,1.304e+08,2.26e+08,0
1988,"NRU",0,0,81,80,80,0,7.61e+07,0
1988,"NZL",1,9455,7437,11791,2414,8.270e+09,8.62e+09,1
1988,"OMN",1,1121,686,1578,464,2.785e+09,3.29e+09,1
1988,"PAK",1,4163,3829,6043,1923,4.271e+09,4.48e+09,1
1988,"PAN",1,445,4064,4046,3603,2.607e+08,2.03e+09,0
1988,"PCN",0,0,50,49,49,0,1869987,0
1988,"PER",1,2159,2629,3223,1084,2.357e+09,2.76e+09,1
1988,"PHL",1,4263,5920,7057,2822,6.805e+09,8.19e+09,1
1988,"PLW",0,0,0,0,0,0,0,0
1988,"PNG",1,628,641,987,374,1.435e+09,1.42e+09,1
1988,"POL",1,2283,7937,8634,6360,4.487e+09,7.38e+09,1
1988,"PRT",1,10607,8730,13197,2660,1.060e+10,1.08e+10,1
1988,"PRY",1,353,663,797,446,4.957e+08,8.76e+08,1
1988,"PSE",0,0,0,0,0,0,0,0
1988,"PYF",1,404,184,500,104,74477916,8.84e+07,0
1988,"QAT",0,0,506,495,495,0,1.95e+09,1
1988,"REU",1,727,260,841,125,1.580e+08,1.64e+08,0
1988,"ROU",0,0,4509,4456,4456,0,5.38e+09,1
1988,"RUS",0,0,0,0,0,0,0,1
1988,"RWA",0,0,169,158,158,0,1.62e+08,0
1988,"SAU",0,0,3655,3609,3609,0,2.58e+10,1
1988,"SDN",0,0,530,516,516,0,5.98e+08,0
1988,"SEN",0,0,652,637,637,0,5.33e+08,1
1988,"SGP",1,21428,14868,24710,3481,3.728e+10,3.27e+10,0
1988,"SGS",0,0,0,0,0,0,0,0
1988,"SHN",0,0,55,54,54,0,8374343,0
1988,"SLB",1,45,152,171,126,20173446,8.28e+07,0
1988,"SLE",0,0,235,228,228,0,1.90e+08,0
1988,"SLV",1,806,1289,1389,599,5.567e+08,7.17e+08,1
1988,"SMR",0,0,0,0,0,0,0,0
1988,"SOM",0,0,222,212,212,0,9.62e+07,0
1988,"SPM",0,0,140,133,133,0,1.22e+07,0
1988,"SRB",0,0,0,0,0,0,0,1
1988,"STP",0,0,64,63,63,0,1.50e+07,0
1988,"SUR",1,200,316,439,240,4.144e+08,4.00e+08,0
1988,"SVK",0,0,0,0,0,0,0,1
1988,"SVN",0,0,0,0,0,0,0,1
1988,"SWE",1,24478,21400,30115,5803,4.587e+10,4.66e+10,1
1988,"SWZ",0,0,0,0,0,0,0,0
1988,"SYC",1,165,216,328,164,29581088,1.48e+08,0
1988,"SYR",0,0,842,823,823,0,5.67e+08,1
1988,"TCA",0,0,36,36,36,0,3808027,0
1988,"TCD",0,0,105,102,102,0,5.81e+07,0
1988,"TGO",1,556,387,846,291,2.281e+08,2.84e+08,0
1988,"THA",0,0,10507,10419,10419,0,1.42e+10,1
1988,"TJK",0,0,0,0,0,0,0,1
1988,"TKL",0,0,48,47,47,0,4615881,0
1988,"TKM",0,0,0,0,0,0,0,1
1988,"TLS",0,0,13,13,13,0,412382,0
1988,"TON",1,180,98,239,59,7647408,9742791,0
1988,"TTO",1,2081,1435,2514,435,1.375e+09,1.50e+09,1
1988,"TUN",1,2319,2136,3350,1051,2.294e+09,2.48e+09,1
1988,"TUR",1,8162,6649,10759,2646,1.113e+10,1.20e+10,1
1988,"TUV",0,0,40,40,40,0,608647,0
1988,"TZA",0,0,824,811,811,0,3.75e+08,1
1988,"UGA",0,0,229,225,225,0,3.10e+08,1
1988,"UKR",0,0,0,0,0,0,0,1
1988,"UMI",0,0,0,0,0,0,0,0
1988,"URY",1,1573,1953,2450,886,1.321e+09,1.76e+09,1
1988,"USA",1,50381,45279,61871,11652,2.894e+11,3.05e+11,1
1988,"UZB",0,0,0,0,0,0,0,1
1988,"VAT",0,0,0,0,0,0,0,0
1988,"VCT",0,0,298,288,288,0,1.10e+08,0
1988,"VEN",1,1837,2861,3526,1691,8.183e+09,1.07e+10,1
1988,"VNM",0,0,712,698,698,0,4.41e+08,1
1988,"VUT",0,0,87,84,84,0,2.32e+07,0
1988,"WLF",0,0,14,14,14,0,297219,0
1988,"WSM",0,0,158,156,156,0,1.82e+07,0
1988,"YEM",0,0,317,306,306,0,6.43e+08,1
1988,"YUG",1,10256,8559,13093,2892,9.376e+09,1.17e+10,0
1988,"ZAF",0,0,6915,6853,6853,0,1.32e+10,1
1988,"ZMB",0,0,464,452,452,0,1.09e+09,1
1988,"ZWE",0,0,1440,1419,1419,0,1.12e+09,1
1989,"ABW",1,326,325,547,223,16289195,3.27e+07,0
1989,"AFG",0,0,425,415,415,0,1.14e+08,0
1989,"AGO",0,0,242,238,238,0,3.04e+09,1
1989,"AIA",0,0,103,102,102,0,1.10e+07,0
1989,"ALB",0,0,531,525,525,0,2.28e+08,1
1989,"AND",0,0,443,435,435,0,3.08e+07,0
1989,"ANT",1,477,1219,1495,1020,1.378e+09,1.39e+09,0
1989,"ARE",1,420,4071,4253,3839,55857188,1.32e+10,1
1989,"ARG",1,7937,7597,10208,2326,8.596e+09,1.07e+10,1
1989,"ARM",0,0,0,0,0,0,0,0
1989,"ASM",0,0,0,0,0,0,0,0
1989,"ATA",0,0,0,0,0,0,0,0
1989,"ATG",0,0,289,287,287,0,3.69e+07,0
1989,"AUS",1,16358,14185,20684,4455,2.916e+10,3.62e+10,1
1989,"AUT",1,22781,18068,26664,4021,3.006e+10,3.00e+10,1
1989,"AZE",0,0,0,0,0,0,0,1
1989,"BDI",0,0,158,153,153,0,1.36e+08,0
1989,"BEL",1,35484,26388,41193,5860,9.677e+10,9.61e+10,1
1989,"BEN",0,0,328,319,319,0,8.49e+07,0
1989,"BES",0,0,0,0,0,0,0,0
1989,"BFA",0,0,276,269,269,0,8.31e+07,0
1989,"BGD",1,1097,1352,1836,746,1.285e+09,1.49e+09,1
1989,"BGR",0,0,3907,3869,3869,0,1.71e+09,1
1989,"BHR",1,1965,991,2557,595,6.152e+08,1.40e+09,0
1989,"BHS",0,0,525,522,522,0,1.06e+09,0
1989,"BIH",0,0,0,0,0,0,0,1
1989,"BLR",0,0,0,0,0,0,0,1
1989,"BLZ",1,175,346,436,261,93953232,1.41e+08,0
1989,"BMU",1,11,318,314,303,6270066,6.61e+08,0
1989,"BOL",1,390,625,816,427,8.099e+08,9.10e+08,1
1989,"BRA",1,18241,16450,23111,4992,3.302e+10,3.64e+10,1
1989,"BRB",1,1712,904,2055,352,1.476e+08,1.74e+08,0
1989,"BRN",1,655,460,943,297,1.819e+09,2.08e+09,0
1989,"BTN",0,0,66,62,62,0,2905505,0
1989,"BVT",0,0,0,0,0,0,0,0
1989,"BWA",0,0,0,0,0,0,0,1
1989,"CAF",1,123,196,281,158,1.403e+08,1.35e+08,0
1989,"CAN",1,22501,19556,28469,6109,1.146e+11,1.18e+11,1
1989,"CCK",0,0,88,87,87,0,2705665,0
1989,"CHE",1,31242,24939,36302,5256,5.009e+10,5.54e+10,1
1989,"CHL",1,3670,4156,5499,1863,7.653e+09,8.66e+09,1
1989,"CHN",1,21173,20809,28962,7849,4.938e+10,6.81e+10,1
1989,"CIV",0,0,1579,1564,1564,0,2.23e+09,1
1989,"CMR",1,1549,880,2067,532,1.257e+09,2.16e+09,1
1989,"COD",0,0,2578,2537,2537,0,2.19e+09,0
1989,"COG",0,0,284,277,277,0,1.17e+09,1
1989,"COK",0,0,145,141,141,0,6234713,0
1989,"COL",1,3389,3719,4807,1442,5.285e+09,5.96e+09,1
1989,"COM",0,0,102,102,102,0,2.37e+07,0
1989,"CPV",0,0,104,98,98,0,1.10e+07,0
1989,"CRI",1,1935,2279,2913,992,1.343e+09,1.96e+09,1
1989,"CUB",0,0,841,827,827,0,1.15e+09,1
1989,"CUW",0,0,0,0,0,0,0,0
1989,"CXR",0,0,21,21,21,0,2190892,0
1989,"CYM",0,0,187,185,185,0,1.01e+08,0
1989,"CYP",1,3681,2678,4920,1273,6.696e+08,1.21e+09,0
1989,"CZE",0,0,0,0,0,0,0,1
1989,"DEU",1,60678,40678,66037,5548,3.283e+11,3.13e+11,1
1989,"DJI",1,210,229,405,195,24163354,3.41e+07,0
1989,"DMA",1,291,375,564,274,44973268,1.16e+08,0
1989,"DNK",1,23613,20558,28603,5141,2.527e+10,2.66e+10,1
1989,"DOM",0,0,976,968,968,0,1.97e+09,1
1989,"DZA",1,493,913,1106,617,8.804e+09,1.05e+10,1
1989,"ECU",1,678,1432,1668,996,2.014e+09,2.63e+09,1
1989,"EGY",1,2791,2959,4535,1765,2.176e+09,4.33e+09,1
1989,"ERI",0,0,0,0,0,0,0,0
1989,"ESH",0,0,10,10,10,0,1603394,0
1989,"ESP",1,28374,22965,33184,4956,4.123e+10,4.16e+10,1
1989,"EST",0,0,0,0,0,0,0,1
1989,"ETH",1,309,478,669,362,3.988e+08,4.94e+08,1
1989,"FIN",1,13774,12312,16951,3276,1.914e+10,2.01e+10,1
1989,"FJI",1,1694,764,1956,279,3.797e+08,3.94e+08,0
1989,"FLK",0,0,121,119,119,0,1.49e+07,0
1989,"FRA",1,56183,37096,61477,5460,1.665e+11,1.72e+11,1
1989,"FRO",1,142,470,509,368,3.301e+08,3.96e+08,0
1989,"FSM",0,0,0,0,0,0,0,0
1989,"GAB",0,0,454,446,446,0,1.63e+09,1
1989,"GBR",1,57769,38503,63756,6169,1.401e+11,1.37e+11,1
1989,"GEO",0,0,0,0,0,0,0,1
1989,"GHA",0,0,797,768,768,0,8.88e+08,1
1989,"GIB",0,0,514,500,500,0,3.24e+07,0
1989,"GIN",0,0,323,311,311,0,5.93e+08,1
1989,"GLP",1,674,549,924,267,1.111e+08,1.53e+08,0
1989,"GMB",0,0,179,175,175,0,1.38e+08,0
1989,"GNB",0,0,84,82,82,0,1.44e+07,0
1989,"GNQ",0,0,88,85,85,0,3.70e+07,0
1989,"GRC",1,9140,7682,11818,2736,7.251e+09,8.50e+09,1
1989,"GRD",1,282,207,399,117,27831381,3.81e+07,0
1989,"GRL",1,178,314,376,200,4.128e+08,5.79e+08,0
1989,"GTM",1,1721,2451,2841,1136,7.221e+08,1.45e+09,1
1989,"GUF",1,320,195,422,107,56078308,8.37e+07,0
1989,"GUM",0,0,0,0,0,0,0,0
1989,"GUY",0,0,442,440,440,0,2.46e+08,0
1989,"HKG",1,26114,19748,30990,5047,7.009e+10,4.76e+10,0
1989,"HMD",0,0,0,0,0,0,0,0
1989,"HND",1,650,980,1237,594,5.863e+08,1.08e+09,1
1989,"HRV",0,0,0,0,0,0,0,1
1989,"HTI",1,237,591,691,456,1.521e+08,4.52e+08,0
1989,"HUN",1,58,8577,8556,8499,1.222e+08,5.84e+09,1
1989,"IDN",1,5893,6987,9210,3345,2.125e+10,2.37e+10,1
1989,"IND",1,15088,12293,19888,4899,1.236e+10,1.53e+10,1
1989,"IRL",1,10290,10254,13599,3384,2.046e+10,1.92e+10,1
1989,"IRN",0,0,1520,1489,1489,0,1.14e+10,1
1989,"IRQ",0,0,913,891,891,0,1.25e+10,0
1989,"ISL",1,911,1915,2170,1268,1.167e+09,1.41e+09,0
1989,"ISR",1,7703,7880,10448,2809,9.533e+09,1.00e+10,1
1989,"ITA",1,49031,33659,54220,5375,1.360e+11,1.32e+11,1
1989,"JAM",1,1469,1290,2055,591,8.804e+08,1.30e+09,1
1989,"JOR",1,2091,1367,2994,918,1.071e+09,1.41e+09,1
1989,"JPN",1,38033,31237,45203,7282,2.561e+11,2.62e+11,1
1989,"KAZ",0,0,0,0,0,0,0,1
1989,"KEN",0,0,1691,1667,1667,0,9.57e+08,1
1989,"KGZ",0,0,0,0,0,0,0,1
